id,title,type,status,year,season,genre,rating,totalEpisodes,source,siteUrl
animeav1-yuusha-party-wo-tsuihou-sareta-shiromadoushi-s-rank-boukensha-ni-hirowareru-kono-shiromadoushi-ga-kikakugai-sugiru,"Yuusha Party wo Tsuihou sareta Shiromadoushi, S-Rank Boukensha ni Hirowareru: Kono Shiromadoushi ga Kikakugai Sugiru",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/yuusha-party-wo-tsuihou-sareta-shiromadoushi-s-rank-boukensha-ni-hirowareru-kono-shiromadoushi-ga-kikakugai-sugiru
animeav1-tougen-anki,Tougen Anki,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/tougen-anki
animeav1-futari-solo-camp,Futari Solo Camp,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/futari-solo-camp
animeav1-new-panty-stocking-with-garterbelt,New Panty & Stocking with Garterbelt,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/new-panty-stocking-with-garterbelt
animeav1-leviathan,Leviathan,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/leviathan
animeav1-mikadono-sanshimai-wa-angai-choroi,"Mikadono Sanshimai wa Angai, Choroi.",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/mikadono-sanshimai-wa-angai-choroi
animeav1-kamitsubaki-shi-kensetsuchuu,Kamitsubaki-shi Kensetsuchuu.,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kamitsubaki-shi-kensetsuchuu
animeav1-dr-stone-science-future-part-2,Dr. Stone: Science Future Part 2,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/dr-stone-science-future-part-2
animeav1-tensei-shitara-dainana-ouji-datta-node-kimama-ni-majutsu-wo-kiwamemasu-2nd-season,"Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu 2nd Season",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/tensei-shitara-dainana-ouji-datta-node-kimama-ni-majutsu-wo-kiwamemasu-2nd-season
animeav1-osomatsu-san-4th-season,Osomatsu-san 4th Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/osomatsu-san-4th-season
animeav1-turkey,Turkey!,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/turkey
animeav1-tate-no-yuusha-no-nariagari-season-4,Tate no Yuusha no Nariagari Season 4,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/tate-no-yuusha-no-nariagari-season-4
animeav1-kakkou-no-iinazuke-season-2,Kakkou no Iinazuke Season 2,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kakkou-no-iinazuke-season-2
animeav1-watashi-ga-koibito-ni-nareru-wake-nai-jan-muri-muri-muri-ja-nakatta,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/watashi-ga-koibito-ni-nareru-wake-nai-jan-muri-muri-muri-ja-nakatta
animeav1-nyaight-of-the-living-cat,Nyaight of the Living Cat,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/nyaight-of-the-living-cat
animeav1-grand-blue-season-2,Grand Blue Season 2,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/grand-blue-season-2
animeav1-city-the-animation,City The Animation,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/city-the-animation
animeav1-dekin-no-mogura,Dekin no Mogura,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/dekin-no-mogura
animeav1-food-court-de-mata-ashita,"Food Court de, Mata Ashita.",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/food-court-de-mata-ashita
animeav1-shirobuta-kizoku-desu-ga-zense-no-kioku-ga-haeta-node-hiyoko-na-otouto-sodatemasu,Shirobuta Kizoku desu ga Zense no Kioku ga Haeta node Hiyoko na Otouto Sodatemasu,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/shirobuta-kizoku-desu-ga-zense-no-kioku-ga-haeta-node-hiyoko-na-otouto-sodatemasu
animeav1-gachiakuta,Gachiakuta,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/gachiakuta
animeav1-game-center-shoujo-to-ibunka-kouryuu,Game Center Shoujo to Ibunka Kouryuu,TV,,,,romance,,,AnimeAV1,https://animeav1.com/media/game-center-shoujo-to-ibunka-kouryuu
animeav1-puniru-wa-kawaii-slime-2nd-season,Puniru wa Kawaii Slime 2nd Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/puniru-wa-kawaii-slime-2nd-season
animeav1-sono-bisque-doll-wa-koi-wo-suru-season-2,Sono Bisque Doll wa Koi wo Suru Season 2,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/sono-bisque-doll-wa-koi-wo-suru-season-2
animeav1-jibaku-shounen-hanako-kun-2-part-2,Jibaku Shounen Hanako-kun 2 Part 2,TV,,,,action,,,AnimeAV1,https://animeav1.com/media/jibaku-shounen-hanako-kun-2-part-2
animeav1-bad-girl,Bad Girl,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/bad-girl
animeav1-koujo-denka-no-kateikyoushi,Koujo Denka no Kateikyoushi,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/koujo-denka-no-kateikyoushi
animeav1-hikaru-ga-shinda-natsu,Hikaru ga Shinda Natsu,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/hikaru-ga-shinda-natsu
animeav1-isekai-mokushiroku-mynoghra-hametsu-no-bunmei-de-hajimeru-sekai-seifuku,Isekai Mokushiroku Mynoghra: Hametsu no Bunmei de Hajimeru Sekai Seifuku,TV,,,,fantasy,,,AnimeAV1,https://animeav1.com/media/isekai-mokushiroku-mynoghra-hametsu-no-bunmei-de-hajimeru-sekai-seifuku
animeav1-hotel-inhumans,Hotel Inhumans,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/hotel-inhumans
animeav1-ruri-no-houseki,Ruri no Houseki,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/ruri-no-houseki
animeav1-ame-to-kimi-to,Ame to Kimi to,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/ame-to-kimi-to
animeav1-kaoru-hana-wa-rin-to-saku,Kaoru Hana wa Rin to Saku,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kaoru-hana-wa-rin-to-saku
animeav1-busamen-gachi-fighter,Busamen Gachi Fighter,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/busamen-gachi-fighter
animeav1-seishun-buta-yarou-wa-santa-claus-no-yume-wo-minai,Seishun Buta Yarou wa Santa Claus no Yume wo Minai,TV,,2028,,anime,,,AnimeAV1,https://animeav1.com/media/seishun-buta-yarou-wa-santa-claus-no-yume-wo-minai
animeav1-fermat-no-ryouri,Fermat no Ryouri,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/fermat-no-ryouri
animeav1-silent-witch-chinmoku-no-majo-no-kakushigoto,Silent Witch: Chinmoku no Majo no Kakushigoto,TV,,2012,,anime,,,AnimeAV1,https://animeav1.com/media/silent-witch-chinmoku-no-majo-no-kakushigoto
animeav1-watari-kun-no-xx-ga-houkai-sunzen,Watari-kun no xx ga Houkai Sunzen,TV,,2011,,anime,,,AnimeAV1,https://animeav1.com/media/watari-kun-no-xx-ga-houkai-sunzen
animeav1-kanojo-okarishimasu-4th-season,"Kanojo, Okarishimasu 4th Season",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kanojo-okarishimasu-4th-season
animeav1-zutaboro-reijou-wa-ane-no-moto-konyakusha-ni-dekiai-sareru,Zutaboro Reijou wa Ane no Moto Konyakusha ni Dekiai sareru,TV,,2013,,anime,,,AnimeAV1,https://animeav1.com/media/zutaboro-reijou-wa-ane-no-moto-konyakusha-ni-dekiai-sareru
animeav1-busu-ni-hanataba-wo,Busu ni Hanataba wo.,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/busu-ni-hanataba-wo
animeav1-arknights-rise-from-ember,Arknights: Rise from Ember,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/arknights-rise-from-ember
animeav1-yofukashi-no-uta-season-2,Yofukashi no Uta Season 2,TV,,2014,,anime,,,AnimeAV1,https://animeav1.com/media/yofukashi-no-uta-season-2
animeav1-mizu-zokusei-no-mahoutsukai,Mizu Zokusei no Mahoutsukai,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/mizu-zokusei-no-mahoutsukai
animeav1-dandadan-2nd-season,Dandadan 2nd Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/dandadan-2nd-season
animeav1-onmyou-kaiten-rebirth,Onmyou Kaiten Re:Birth,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/onmyou-kaiten-rebirth
animeav1-tsuihousha-shokudou-e-youkoso,Tsuihousha Shokudou e Youkoso!,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/tsuihousha-shokudou-e-youkoso
animeav1-tsuyokute-new-saga,Tsuyokute New Saga,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/tsuyokute-new-saga
animeav1-jidou-hanbaiki-ni-umarekawatta-ore-wa-meikyuu-wo-samayou-2nd-season,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou 2nd Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/jidou-hanbaiki-ni-umarekawatta-ore-wa-meikyuu-wo-samayou-2nd-season
animeav1-clevatess-majuu-no-ou-to-akago-to-shikabane-no-yuusha,Clevatess: Majuu no Ou to Akago to Shikabane no Yuusha,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/clevatess-majuu-no-ou-to-akago-to-shikabane-no-yuusha
animeav1-jigoku-sensei-nube-2025,Jigoku Sensei Nube (2025),TV,,2025,,anime,,,AnimeAV1,https://animeav1.com/media/jigoku-sensei-nube-2025
animeav1-necronomico-no-cosmic-horror-show,Necronomico no Cosmic Horror Show,TV,,,,drama,,,AnimeAV1,https://animeav1.com/media/necronomico-no-cosmic-horror-show
animeav1-mattaku-saikin-no-tantei-to-kitara,Mattaku Saikin no Tantei to Kitara,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/mattaku-saikin-no-tantei-to-kitara
animeav1-guimi-zhi-zhu-xiaochou-pian,Guimi Zhi Zhu: Xiaochou Pian,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/guimi-zhi-zhu-xiaochou-pian
animeav1-takopii-no-genzai,Takopii no Genzai,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/takopii-no-genzai
animeav1-kobayashi-san-chi-no-maid-dragon-samishigariya-no-ryuu,Kobayashi-san Chi no Maid Dragon: Samishigariya no Ryuu,Movie,,,,anime,,,AnimeAV1,https://animeav1.com/media/kobayashi-san-chi-no-maid-dragon-samishigariya-no-ryuu
animeav1-virgin-punk-clockwork-girl,Virgin Punk: Clockwork Girl,Movie,,,,anime,,,AnimeAV1,https://animeav1.com/media/virgin-punk-clockwork-girl
animeav1-lupin-the-iiird-zenigata-to-futari-no-lupin,Lupin the IIIrd: Zenigata to Futari no Lupin,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/lupin-the-iiird-zenigata-to-futari-no-lupin
animeav1-i-byeol-e-pil-yohan,I Byeol-e Pil-yohan,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/i-byeol-e-pil-yohan
animeav1-princess-principal-crown-handler-4,Princess Principal: Crown Handler 4,Movie,,,,anime,,,AnimeAV1,https://animeav1.com/media/princess-principal-crown-handler-4
animeav1-kono-subarashii-sekai-ni-shukufuku-wo-3-bonus-stage,Kono Subarashii Sekai ni Shukufuku wo! 3: Bonus Stage,OVA,,,,anime,,,AnimeAV1,https://animeav1.com/media/kono-subarashii-sekai-ni-shukufuku-wo-3-bonus-stage
animeav1-lycoris-recoil-friends-are-thieves-of-time,Lycoris Recoil: Friends Are Thieves of Time.,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/lycoris-recoil-friends-are-thieves-of-time
animeav1-sentai-daishikkaku-2nd-season,Sentai Daishikkaku 2nd Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/sentai-daishikkaku-2nd-season
animeav1-hibi-wa-sugiredo-meshi-umashi,Hibi wa Sugiredo Meshi Umashi,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/hibi-wa-sugiredo-meshi-umashi
animeav1-mono,Mono,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/mono
animeav1-teogonia,Teogonia,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/teogonia
animeav1-uchuujin-muumuu,Uchuujin MuuMuu,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/uchuujin-muumuu
animeav1-kanpekisugite-kawaige-ga-nai-to-konyaku-haki-sareta-seijo-wa-ringoku-ni-urareru,Kanpekisugite Kawaige ga Nai to Konyaku Haki sareta Seijo wa Ringoku ni Urareru,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kanpekisugite-kawaige-ga-nai-to-konyaku-haki-sareta-seijo-wa-ringoku-ni-urareru
animeav1-ninja-to-koroshiya-no-futarigurashi,Ninja to Koroshiya no Futarigurashi,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/ninja-to-koroshiya-no-futarigurashi
animeav1-apocalypse-hotel,Apocalypse Hotel,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/apocalypse-hotel
animeav1-kidou-senshi-gundam-gquuuuuux,Kidou Senshi Gundam: GQuuuuuuX,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kidou-senshi-gundam-gquuuuuux
animeav1-shiunji-ke-no-kodomotachi,Shiunji-ke no Kodomotachi,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/shiunji-ke-no-kodomotachi
animeav1-compass-20-sentou-setsuri-kaiseki-system,#Compass 2.0: Sentou Setsuri Kaiseki System,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/compass-20-sentou-setsuri-kaiseki-system
animeav1-aharen-san-wa-hakarenai-season-2,Aharen-san wa Hakarenai Season 2,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/aharen-san-wa-hakarenai-season-2
animeav1-zatsu-tabi-thats-journey,Zatsu Tabi: That's Journey,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/zatsu-tabi-thats-journey
animeav1-vigilante-boku-no-hero-academia-illegals,Vigilante: Boku no Hero Academia Illegals,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/vigilante-boku-no-hero-academia-illegals
animeav1-summer-pockets,Summer Pockets,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/summer-pockets
animeav1-chotto-dake-ai-ga-omoi-dark-elf-ga-isekai-kara-oikaketekita,Chotto dake Ai ga Omoi Dark Elf ga Isekai kara Oikaketekita,TV,,,,fantasy,,,AnimeAV1,https://animeav1.com/media/chotto-dake-ai-ga-omoi-dark-elf-ga-isekai-kara-oikaketekita
animeav1-kakushite-makina-san,Kakushite! Makina-san!!,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kakushite-makina-san
animeav1-uma-musume-cinderella-gray,Uma Musume: Cinderella Gray,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/uma-musume-cinderella-gray
animeav1-shoushimin-series-2nd-season,Shoushimin Series 2nd Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/shoushimin-series-2nd-season
animeav1-witch-watch,Witch Watch,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/witch-watch
animeav1-lazarus,Lazarus,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/lazarus
animeav1-gorilla-no-kami-kara-kago-sareta-reijou-wa-ouritsu-kishidan-de-kawaigarareru,Gorilla no Kami kara Kago sareta Reijou wa Ouritsu Kishidan de Kawaigarareru,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/gorilla-no-kami-kara-kago-sareta-reijou-wa-ouritsu-kishidan-de-kawaigarareru
animeav1-to-be-hero-x,To Be Hero X,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/to-be-hero-x
animeav1-classicstars,Classic★Stars,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/classicstars
animeav1-kanchigai-no-atelier-meister-eiyuu-party-no-moto-zatsuyougakari-ga-jitsu-wa-sentou-igai-ga-sss-rank-datta-to-iu-yoku-aru-hanashi,"Kanchigai no Atelier Meister: Eiyuu Party no Moto Zatsuyougakari ga, Jitsu wa Sentou Igai ga SSS Rank Datta to Iu Yoku Aru Hanashi",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kanchigai-no-atelier-meister-eiyuu-party-no-moto-zatsuyougakari-ga-jitsu-wa-sentou-igai-ga-sss-rank-datta-to-iu-yoku-aru-hanashi
animeav1-maebashi-witches,Maebashi Witches,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/maebashi-witches
animeav1-ore-wa-seikan-kokka-no-akutoku-ryoushu,Ore wa Seikan Kokka no Akutoku Ryoushu!,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/ore-wa-seikan-kokka-no-akutoku-ryoushu
animeav1-katainaka-no-ossan-kensei-ni-naru,"Katainaka no Ossan, Kensei ni Naru",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/katainaka-no-ossan-kensei-ni-naru
animeav1-slime-taoshite-300-nen-shiranai-uchi-ni-level-max-ni-nattemashita-sono-ni,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita: Sono Ni",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/slime-taoshite-300-nen-shiranai-uchi-ni-level-max-ni-nattemashita-sono-ni
animeav1-kuroshitsuji-midori-no-majo-hen,Kuroshitsuji: Midori no Majo-hen,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kuroshitsuji-midori-no-majo-hen
animeav1-enen-no-shouboutai-san-no-shou,Enen no Shouboutai: San no Shou,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/enen-no-shouboutai-san-no-shou
animeav1-kowloon-generic-romance,Kowloon Generic Romance,TV,,,,romance,,,AnimeAV1,https://animeav1.com/media/kowloon-generic-romance
animeav1-anne-shirley,Anne Shirley,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/anne-shirley
animeav1-guilty-gear-strive-dual-rulers,Guilty Gear Strive: Dual Rulers,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/guilty-gear-strive-dual-rulers
animeav1-shin-samurai-den-yaiba,Shin Samurai-den Yaiba,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/shin-samurai-den-yaiba
animeav1-wind-breaker-season-2,Wind Breaker Season 2,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/wind-breaker-season-2
animeav1-danjo-no-yuujou-wa-seiritsu-suru-iya-shinai,"Danjo no Yuujou wa Seiritsu suru? (Iya, Shinai!!)",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/danjo-no-yuujou-wa-seiritsu-suru-iya-shinai
animeav1-bye-bye-earth-2nd-season,"Bye Bye, Earth 2nd Season",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/bye-bye-earth-2nd-season
animeav1-nazotoki-wa-dinner-no-ato-de,Nazotoki wa Dinner no Ato de,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/nazotoki-wa-dinner-no-ato-de
animeav1-rock-wa-lady-no-tashinami-deshite,Rock wa Lady no Tashinami deshite,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/rock-wa-lady-no-tashinami-deshite
animeav1-devil-may-cry-2025,Devil May Cry 2025,TV,,2025,,anime,,,AnimeAV1,https://animeav1.com/media/devil-may-cry-2025
animeav1-isshun-de-chiryou-shiteita-noni-yakutatazu-to-tsuihou-sareta-tensai-chiyushi-yami-healer-toshite-tanoshiku-ikiru,"Isshun de Chiryou shiteita noni Yakutatazu to Tsuihou sareta Tensai Chiyushi, Yami Healer toshite Tanoshiku Ikiru",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/isshun-de-chiryou-shiteita-noni-yakutatazu-to-tsuihou-sareta-tensai-chiyushi-yami-healer-toshite-tanoshiku-ikiru
animeav1-your-forma,Your Forma,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/your-forma
animeav1-ballpark-de-tsukamaete,Ballpark de Tsukamaete!,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/ballpark-de-tsukamaete
animeav1-haite-kudasai-takamine-san,"Haite Kudasai, Takamine-san",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/haite-kudasai-takamine-san
animeav1-saikyou-no-ousama-nidome-no-jinsei-wa-nani-wo-suru,"Saikyou no Ousama, Nidome no Jinsei wa Nani wo Suru?",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/saikyou-no-ousama-nidome-no-jinsei-wa-nani-wo-suru
animeav1-aru-majo-ga-shinu-made,Aru Majo ga Shinu Made,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/aru-majo-ga-shinu-made
animeav1-kijin-gentoushou,Kijin Gentoushou,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kijin-gentoushou
animeav1-cocoon-aru-natsu-no-shoujo-tachi-yori,Cocoon: Aru Natsu no Shoujo-tachi yori,ESPECIAL,,,,romance,,,AnimeAV1,https://animeav1.com/media/cocoon-aru-natsu-no-shoujo-tachi-yori
animeav1-kaijuu-8-gou-hoshina-no-kyuujitsu,Kaijuu 8-gou: Hoshina no Kyuujitsu,TV,,2026,,anime,,,AnimeAV1,https://animeav1.com/media/kaijuu-8-gou-hoshina-no-kyuujitsu
animeav1-kaijuu-8-gou-movie,Kaijuu 8-gou Movie,MOVIE,,,,anime,,,AnimeAV1,https://animeav1.com/media/kaijuu-8-gou-movie
animeav1-chao-neng-lifang-chaofan-pian,Chao Neng Lifang: Chaofan Pian,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/chao-neng-lifang-chaofan-pian
animeav1-mononoke-movie-2-hinezumi,Mononoke Movie 2: Hinezumi,MOVIE,,,,anime,,,AnimeAV1,https://animeav1.com/media/mononoke-movie-2-hinezumi
animeav1-senpai-wa-otokonoko-movie-ame-nochi-hare,Senpai wa Otokonoko Movie: Ame Nochi Hare,MOVIE,,,,anime,,,AnimeAV1,https://animeav1.com/media/senpai-wa-otokonoko-movie-ame-nochi-hare
animeav1-versailles-no-bara-movie,Versailles no Bara (Movie),MOVIE,,,,anime,,,AnimeAV1,https://animeav1.com/media/versailles-no-bara-movie
animeav1-project-sekai-movie-kowareta-sekai-to-utaenai-miku,Project Sekai Movie: Kowareta Sekai to Utaenai Miku,MOVIE,,,,anime,,,AnimeAV1,https://animeav1.com/media/project-sekai-movie-kowareta-sekai-to-utaenai-miku
animeav1-jibaku-shounen-hanako-kun-2,Jibaku Shounen Hanako-kun 2,TV,,,,action,,,AnimeAV1,https://animeav1.com/media/jibaku-shounen-hanako-kun-2
animeav1-mahoutsukai-precure-mirai-days,Mahoutsukai Precure!! Mirai Days,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/mahoutsukai-precure-mirai-days
animeav1-aparida,"A-Rank Party wo Ridatsu shita Ore wa, Moto Oshiego-tachi to Meikyuu Shinbu wo Mezasu.",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/aparida
animeav1-hyakkano-ii,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo 2nd Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/hyakkano-ii
animeav1-sentai-red-isekai-de-boukensha-ni-naru,Sentai Red Isekai de Boukensha ni Naru,TV,,,,fantasy,,,AnimeAV1,https://animeav1.com/media/sentai-red-isekai-de-boukensha-ni-naru
animeav1-uniteup-unibirth,UniteUp! Uni:Birth,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/uniteup-unibirth
animeav1-sakamoto-days,Sakamoto Days,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/sakamoto-days
animeav1-girumasu,"Guild no Uketsukejou desu ga, Zangyou wa Iya nanode Boss wo Solo Toubatsu Shiyou to Omoimasu",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/girumasu
animeav1-ubel-blatt,Übel Blatt,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/ubel-blatt
animeav1-babanbabanban-vampire,Babanbabanban Vampire,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/babanbabanban-vampire
animeav1-nihon-e-youkoso-elf-san,Nihon e Youkoso Elf-san.,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/nihon-e-youkoso-elf-san
animeav1-kusuriya-no-hitorigoto-2nd-season,Kusuriya no Hitorigoto 2nd Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kusuriya-no-hitorigoto-2nd-season
animeav1-douse-koishite-shimaunda,"Douse, Koishite Shimaunda.",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/douse-koishite-shimaunda
animeav1-sousei-no-aquarion-myth-of-emotions,Sousei no Aquarion: Myth of Emotions,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/sousei-no-aquarion-myth-of-emotions
animeav1-farmagia,Farmagia,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/farmagia
animeav1-akuyaku-reijou-tensei-ojisan,Akuyaku Reijou Tensei Ojisan,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/akuyaku-reijou-tensei-ojisan
animeav1-around-40-otoko-no-isekai-tsuuhan,Around 40 Otoko no Isekai Tsuuhan,TV,,,,fantasy,,,AnimeAV1,https://animeav1.com/media/around-40-otoko-no-isekai-tsuuhan
animeav1-magic-maker,Magic Maker: Isekai Mahou no Tsukurikata,TV,,,,fantasy,,,AnimeAV1,https://animeav1.com/media/magic-maker
animeav1-fuguushoku-kanteishi-ga-jitsu-wa-saikyou-datta,"Fuguushoku ""Kanteishi"" ga Jitsu wa Saikyou Datta",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/fuguushoku-kanteishi-ga-jitsu-wa-saikyou-datta
animeav1-dr-stone-science-future,Dr. Stone: Science Future,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/dr-stone-science-future
animeav1-honey-lemon-soda,Honey Lemon Soda,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/honey-lemon-soda
animeav1-ishura-2nd-season,Ishura 2nd Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/ishura-2nd-season
animeav1-izure-saikyou-no-renkinjutsushi,Izure Saikyou no Renkinjutsushi?,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/izure-saikyou-no-renkinjutsushi
animeav1-tasokare-hotel,Tasokare Hotel,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/tasokare-hotel
animeav1-hana-wa-saku-shura-no-gotoku,"Hana wa Saku, Shura no Gotoku",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/hana-wa-saku-shura-no-gotoku
animeav1-unnamed-memory-act2,Unnamed Memory Act.2,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/unnamed-memory-act2
animeav1-botsuraku-yotei-no-kizoku-dakedo,"Botsuraku Yotei no Kizoku dakedo, Hima Datta kara Mahou wo Kiwametemita",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/botsuraku-yotei-no-kizoku-dakedo
animeav1-medakawa,Kuroiwa Medaka ni Watashi no Kawaii ga Tsuujinai,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/medakawa
animeav1-salaryman-ga-isekai-ni-ittara-shitennou-ni-natta-hanashi,Salaryman ga Isekai ni Ittara Shitennou ni Natta Hanashi,TV,,,,fantasy,,,AnimeAV1,https://animeav1.com/media/salaryman-ga-isekai-ni-ittara-shitennou-ni-natta-hanashi
animeav1-watashi-no-shiawase-na-kekkon-2nd-season,Watashi no Shiawase na Kekkon 2nd Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/watashi-no-shiawase-na-kekkon-2nd-season
